idx,class,conversation
105,일반 대화,"점심 먹고 도서관 갈 건데 같이 갈래요?
좋아요. 뭐 하러 가세요?
책 좀 빌리려고요.
저도 반납할 책 있어요.
그럼 같이 가요.
몇 시에 출발할까요?
1시쯤 어때요?
완벽해요. 로비에서 만나요.
네, 그때 봬요!"
106,일반 대화,"오늘 회식 불참하셔도 되나요?
네, 개인 사정이 있어서요.
괜찮아요. 다음에 또 기회 있죠.
죄송해요. 다음엔 꼭 참석할게요.
전혀 괜찮아요. 편하게 생각하세요.
감사합니다. 이해해주셔서요.
당연하죠. 무슨 일이든 개인 일정이 우선이에요.
다음 회식 때 꼭 뵙겠습니다.
네, 그때 봬요!
좋은 저녁 되세요!"
107,일반 대화,"새로 나온 노래 들어보셨어요?
아직 못 들었는데 좋아요?
네, 멜로디가 중독성 있어요.
어떤 가수 노래예요?
요즘 인기 많은 아이돌 그룹이에요.
제목이 뭐예요?
'봄날의 기억'이에요.
찾아서 들어봐야겠어요.
뮤직비디오도 예쁘게 나왔어요.
기대되네요!"
108,일반 대화,"주말에 집에서 쉬셨어요?
아니요, 친척 집에 다녀왔어요.
오랜만에 가셨나 봐요?
네, 몇 달 만에 뵀어요.
좋으셨겠어요.
네, 맛있는 것도 많이 먹었어요.
어떤 음식 드셨어요?
고모가 갈비찜 해주셨어요.
맛있겠네요!
정말 맛있었어요!"
109,일반 대화,"오늘 저녁에 시간 되세요?
네, 괜찮아요. 무슨 일 있으세요?
같이 운동 갈까 해서요.
좋아요! 어떤 운동 할 거예요?
배드민턴 치러 갈까 해요.
재밌겠어요. 어디서 쳐요?
근처 체육관 예약했어요.
몇 시에 만날까요?
7시쯤 어때요?
완벽해요. 그때 봬요!"
110,일반 대화,"요즘 피부 관리 어떻게 하세요?
물 많이 마시고 수면 충분히 취하려고 해요.
효과 있으세요?
네, 피부가 많이 좋아졌어요.
부럽네요. 저도 해봐야겠어요.
어렵지 않으니까 한번 해보세요.
화장품은 뭐 쓰세요?
순한 제품 위주로 써요.
추천 제품 있으세요?
나중에 알려드릴게요!"
111,일반 대화,"내일 날씨 어떨까요?
일기예보 보니까 비 온대요.
그럼 우산 챙겨가야겠네요.
네, 오전부터 내린대요.
빨래는 미리 걷어야겠어요.
저도 오늘 다 걷어놨어요.
현명하시네요.
날씨 예보 미리 확인했어요.
저도 확인해야겠어요.
네, 그게 좋아요!"
112,일반 대화,"점심 메뉴 추천 부탁드려요.
오늘 일식 어때요?
좋네요. 어떤 메뉴가 좋을까요?
초밥이나 우동 어때요?
둘 다 먹고 싶은데요.
세트 메뉴 시키면 되겠네요.
완벽하네요. 어느 집으로 갈까요?
회사 근처 일식당 가요.
거기 맛있죠. 12시에 출발해요.
알겠습니다!"
113,일반 대화,"새로 생긴 헬스장 어때요?
시설도 좋고 강사님들도 친절해요.
회원권 가격은 어때요?
다른 곳보다 조금 저렴해요.
운동 프로그램은 다양한가요?
네, 요가, 필라테스, 웨이트 다 있어요.
샤워실 시설은 괜찮나요?
깨끗하고 넓어요.
등록해볼까 봐요.
같이 다니면 좋을 것 같아요."
114,일반 대화,"주말에 뭐 하고 놀까요?
전시회 보러 가는 거 어때요?
좋아요! 어떤 전시회예요?
현대미술 전시회래요.
어디서 해요?
서울시립미술관에서 해요.
토요일에 갈까요?
좋아요. 오후 2시에 만나요.
입구에서 만나요.
네, 그날 봬요!"
115,일반 대화,"오늘 회의 어떻게 진행됐어요?
순조롭게 잘 끝났어요.
다행이네요. 결정 사항 있어요?
다음 분기 계획 확정됐어요.
구체적으로 어떤 내용이에요?
신제품 출시 일정이 정해졌어요.
언제 출시하나요?
다음 달 말쯤이래요.
준비 많이 해야겠네요.
네, 바쁠 것 같아요!"
116,일반 대화,"요즘 드라마 재밌는 거 있어요?
넷플릭스에 새로 나온 거 재밌어요.
어떤 장르예요?
미스터리 스릴러예요.
무서운 건 아니죠?
무섭진 않고 긴장감 있어요.
제목이 뭐예요?
'시그널 2'예요.
오늘 저녁에 봐야겠어요.
재밌게 보세요!"
117,일반 대화,"점심 먹고 커피 마실래요?
좋아요. 어디로 갈까요?
새로 생긴 카페 가볼까요?
어디 생겼어요?
회사 옆 건물 1층이에요.
분위기 어때요?
모던하고 깔끔하대요.
그럼 거기로 가요.
1시에 로비에서 만나요.
네, 그때 봬요!"
118,일반 대화,"주말에 가족들이랑 외식하셨어요?
네, 부모님 모시고 다녀왔어요.
어디 가셨어요?
한정식집 갔어요.
음식 맛있었어요?
네, 정갈하고 맛있었어요.
부모님 좋아하셨겠어요.
네, 정말 만족하셨어요.
효도 잘하셨네요.
감사합니다!"
119,일반 대화,"새로 산 헤드폰 음질 어때요?
정말 좋아요. 저음이 풍부해요.
어느 브랜드예요?
소니 제품이에요.
가격은 어느 정도 했어요?
20만 원대였어요.
가성비 좋네요.
네, 만족스러워요.
저도 하나 살까 봐요.
추천해요. 후회 안 하실 거예요!"
120,일반 대화,"오늘 교통 상황 괜찮았어요?
네, 평소보다 한산했어요.
다행이네요. 저는 좀 막혔어요.
어디서 막히셨어요?
강남역 부근이 심했어요.
출근 시간대라 그런가 봐요.
내일은 일찍 나와야겠어요.
저도 여유 있게 출발해야겠어요.
그게 마음 편하죠.
맞아요!"
121,일반 대화,"요즘 책 읽으세요?
네, 소설책 읽고 있어요.
어떤 소설이에요?
추리 소설인데 흥미진진해요.
작가가 누구예요?
히가시노 게이고예요.
그 작가 책 재밌죠.
네, 몰입도가 높아요.
저도 읽어봐야겠어요.
추천해요!"
122,일반 대화,"주말에 등산 다녀오셨어요?
네, 북한산 다녀왔어요.
날씨 좋았어요?
완벽했어요. 맑고 시원했어요.
정상까지 올라가셨어요?
네, 3시간 걸렸어요.
힘들지 않으셨어요?
좀 힘들었지만 경치가 좋았어요.
다음에 저도 가봐야겠어요.
같이 가실래요?"
123,일반 대화,"오늘 저녁 메뉴 정하셨어요?
아직인데 추천해주세요.
오늘 쌀쌀한데 찌개 어때요?
좋네요. 어떤 찌개 먹을까요?
김치찌개나 된장찌개 어때요?
김치찌개 먹고 싶어요.
그럼 학교 앞 식당 가요.
거기 맛있죠. 몇 시에 갈까요?
6시 반에 만나요.
알겠습니다!"
124,일반 대화,"새로 나온 영화 보셨어요?
아직 못 봤는데 재밌어요?
네, 평점도 높고 재밌대요.
어떤 장르예요?
SF 액션 영화예요.
주말에 보러 갈까 봐요.
같이 갈래요?
좋아요! 토요일 어때요?
완벽해요. 예매할게요.
감사합니다!"
125,일반 대화,"요즘 운동 열심히 하시네요.
네, 건강 관리 좀 하려고요.
체중 감량 목표 있으세요?
5킬로 정도 빼려고 해요.
잘 되고 있어요?
네, 벌써 2킬로 뺐어요.
대단하시네요!
식단 조절도 같이 하고 있어요.
노력하시는 모습 멋져요.
감사합니다. 화이팅 할게요!"
126,일반 대화,"내일 회의 자료 준비 다 하셨어요?
네, 거의 끝났어요.
발표 연습은 하셨어요?
오늘 저녁에 할 생각이에요.
도움 필요하면 말씀하세요.
감사합니다. 리허설 같이 해주실 수 있어요?
물론이죠. 몇 시에 할까요?
5시쯤 어때요?
좋아요. 회의실에서 만나요.
네, 감사합니다!"
127,일반 대화,"주말에 쇼핑 가실 거예요?
네, 옷 좀 사러 갈 생각이에요.
어디로 가세요?
코엑스 쪽 생각하고 있어요.
저도 살 게 있는데 같이 갈까요?
좋아요! 같이 가요.
토요일 오후 어때요?
완벽해요. 2시에 만나요.
어디서 만날까요?
코엑스 정문에서 만나요!"
128,일반 대화,"오늘 날씨 정말 좋네요.
네, 봄 날씨 같아요.
산책하기 딱 좋아요.
점심 먹고 잠깐 나갈까요?
좋아요. 어디로 갈까요?
회사 근처 공원 한 바퀴 돌아요.
벤치에 앉아서 쉬기도 하고요.
완벽하네요. 1시에 출발해요.
알겠습니다. 로비에서 만나요.
네!"
129,일반 대화,"새로 생긴 음식점 가보셨어요?
네, 지난주에 다녀왔어요.
어땠어요?
음식도 맛있고 서비스도 좋았어요.
메뉴 추천해주실 수 있어요?
스테이크랑 파스타가 맛있었어요.
가격은 어때요?
조금 비싼 편이지만 만족스러웠어요.
주말에 한번 가봐야겠어요.
예약하고 가는 게 좋아요."
130,일반 대화,"요즘 취미로 뭐 하세요?
그림 그리기 배우고 있어요.
멋지네요. 어디서 배우세요?
동네 문화센터 다녀요.
어려운가요?
처음엔 어려웠는데 재밌어요.
작품 좀 보여주실 수 있어요?
다음에 그림 몇 점 보여드릴게요.
기대되네요!
감사합니다!"
131,일반 대화,"점심 메뉴 정하셨어요?
아직인데 뭐 먹을까요?
오늘 한식 어때요?
좋네요. 어떤 메뉴가 좋을까요?
불고기 정식 어때요?
딱 좋네요. 어느 집으로 갈까요?
역 앞 한식당 가요.
거기 맛있죠. 12시에 출발해요.
알겠습니다. 로비에서 만나요.
네!"
132,일반 대화,"주말에 친구들 만나세요?
네, 대학 동기들 만나기로 했어요.
오랜만이시겠어요.
네, 1년 만에 만나요.
어디서 만나세요?
강남에서 저녁 먹을 거예요.
재밌겠어요.
네, 정말 기대돼요.
좋은 시간 보내세요!
감사합니다!"
133,일반 대화,"새로 산 운동화 편하세요?
네, 쿠션이 좋아서 편해요.
어느 브랜드예요?
나이키 제품이에요.
디자인도 예쁘네요.
감사합니다. 세일해서 샀어요.
가격은 어느 정도였어요?
7만 원 정도 했어요.
가성비 좋네요.
네, 만족스러워요!"
134,일반 대화,"오늘 회의 시간 확인하셨어요?
네, 오후 3시래요.
장소는 어디예요?
2층 중회의실이요.
자료 준비 다 하셨어요?
네, 어제 다 끝냈어요.
발표 순서는 정해졌나요?
제가 두 번째로 발표해요.
잘하실 거예요. 화이팅!
감사합니다!"
135,일반 대화,"요즘 잠은 잘 주무세요?
네, 요즘 잘 자고 있어요.
몇 시에 주무세요?
11시쯤 자려고 노력해요.
일찍 주무시네요.
수면 시간 지키려고 해요.
건강에 좋죠.
네, 아침에 일어나기도 편해요.
저도 본받아야겠어요.
추천해요!"
136,일반 대화,"주말에 날씨 어떨까요?
토요일은 맑고 일요일은 흐리대요.
그럼 토요일에 나가는 게 좋겠네요.
네, 저도 그렇게 생각해요.
어디 갈 계획 있으세요?
아직 정하지 못했어요.
서울숲 어때요?
좋네요. 산책하기 좋을 것 같아요.
같이 갈래요?
좋아요. 10시에 만나요!"
137,일반 대화,"점심 먹고 디저트 먹을래요?
좋아요. 뭐 먹을까요?
아이스크림 어때요?
딱 좋네요. 어느 가게로 갈까요?
회사 앞 아이스크림 가게 가요.
거기 맛있죠. 종류도 많고요.
음료도 같이 시켜요.
좋아요. 1시에 출발할까요?
네, 로비에서 만나요.
알겠습니다!"
138,일반 대화,"새로 나온 태블릿 보셨어요?
네, 광고에서 봤어요.
성능 어때요?
프로세서가 업그레이드됐대요.
화면 크기는 어때요?
11인치래요.
작업하기 좋겠네요.
네, 그림 그리기에도 좋대요.
가격은 어느 정도 해요?
80만 원대래요."
139,일반 대화,"오늘 저녁에 시간 되세요?
네, 괜찮아요. 무슨 일 있으세요?
같이 저녁 먹을까 해서요.
좋아요! 뭐 먹고 싶으세요?
회 어때요? 오랜만에.
완벽하네요. 어느 집으로 갈까요?
역 앞 횟집 괜찮아요.
거기 신선하죠. 7시에 만나요.
알겠습니다. 그때 봬요.
네!"
140,일반 대화,"요즘 영어 공부 하세요?
네, 온라인 강의 듣고 있어요.
어떤 강의예요?
회화 중심 강의예요.
효과 있으세요?
네, 실력이 늘고 있어요.
저도 해볼까 봐요.
추천해요. 재밌게 배울 수 있어요.
사이트 알려주실 수 있어요?
나중에 링크 보내드릴게요."
141,일반 대화,"주말에 집들이 가시죠?
네, 동생 새 집에 가요.
뭐 준비해가세요?
생활용품 세트 사갈 생각이에요.
좋은 선택이에요.
어떤 걸 사는 게 좋을까요?
주방용품이나 욕실용품 어때요?
그렇게 할게요. 감사합니다.
동생분 좋아하시겠어요.
그랬으면 좋겠어요!"
142,일반 대화,"오늘 날씨 춥네요.
네, 영하로 떨어졌대요.
패딩 꺼내 입어야겠어요.
저는 오늘부터 입었어요.
손도 시려워요.
장갑 챙기세요.
네, 오늘 챙겨왔어요.
따뜻한 차 마실까요?
좋아요. 카페 가요.
네, 가요!"
143,일반 대화,"점심 메뉴 추천해주세요.
오늘 양식 어때요?
좋네요. 어떤 메뉴가 좋을까요?
스파게티나 리조또 어때요?
리조또 먹고 싶어요.
그럼 회사 근처 이탈리안 레스토랑 가요.
거기 맛있죠. 몇 시에 갈까요?
12시 반에 출발해요.
알겠습니다. 로비에서 만나요.
네!"
144,일반 대화,"새로 생긴 서점 가보셨어요?
네, 지난주에 다녀왔어요.
어땠어요?
책도 많고 분위기도 좋았어요.
카페도 있나요?
네, 2층에 북카페 있어요.
주말에 한번 가봐야겠어요.
책 읽기 좋은 공간이에요.
추천 감사합니다!
천만에요!"
145,일반 대화,"요즘 드라마 보세요?
네, 수목 드라마 보고 있어요.
재밌어요?
스토리가 탄탄해서 몰입돼요.
어떤 장르예요?
법정 드라마예요.
저도 그런 거 좋아하는데 제목이 뭐예요?
'이상한 변호사 우영우 2'예요.
오늘 저녁에 찾아봐야겠어요.
재밌게 보세요!"
146,일반 대화,"주말에 뭐 하고 놀까요?
공연 보러 가는 거 어때요?
좋아요! 어떤 공연이에요?
뮤지컬 공연이래요.
어떤 작품이에요?
'레미제라블'이요.
명작이죠. 토요일에 갈까요?
좋아요. 예매할게요.
몇 시 공연으로 할까요?
오후 3시 어때요?"
147,일반 대화,"오늘 회의 어떻게 됐어요?
잘 진행됐어요.
결정된 사항 있어요?
프로젝트 예산 확정됐어요.
얼마로 정해졌어요?
5천만 원으로 책정됐어요.
적당한 것 같아요.
네, 충분할 것 같아요.
다음 단계는 뭐예요?
다음 주에 실행 계획 세워요."
148,일반 대화,"점심 먹고 산책 하실래요?
좋아요. 날씨도 좋고요.
어디로 갈까요?
회사 뒤쪽 산책로 어때요?
거기 좋죠. 경치도 예쁘고요.
사진도 찍어야겠어요.
저도 카메라 가져갈게요.
1시에 출발해요.
알겠습니다. 로비에서 만나요.
네!"
149,일반 대화,"새로 산 가방 예쁘네요.
감사합니다. 온라인에서 샀어요.
색상 예쁘네요.
네, 베이지색이 마음에 들어요.
수납공간은 넉넉해요?
네, 생각보다 많이 들어가요.
가격은 어땠어요?
5만 원 정도 했어요.
가성비 좋네요.
네, 만족스러워요!"
150,일반 대화,"요즘 독서 모임 어때요?
정말 유익해요.
어떤 책 읽으세요?
이번 달은 역사책 읽고 있어요.
토론도 하나요?
네, 매주 모여서 의견 나눠요.
흥미롭네요. 몇 명이나 모여요?
10명 정도 모여요.
저도 참여하고 싶어요.
언제든 환영이에요!"
151,일반 대화,"주말에 가족들이랑 외식하셨어요?
네, 부모님 모시고 다녀왔어요.
어디 가셨어요?
일식당 갔어요.
음식 맛있었어요?
네, 신선하고 맛있었어요.
부모님 좋아하셨겠어요.
네, 정말 만족하셨어요.
자주 모이세요.
네, 한 달에 한 번씩 만나요."
